DecID,HexID,SampleName,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation No.,DOI,Tag
2893,0B4D,Zang_2018 TLF-04,Soil,42.69166667,89.25527778,tzx6z5c8y,15.60000009,22.27777788,8.04,0.06,0.15,0.01,0.02,0,0,0.09,0.29,0.04,0.11,0.01,0.02,0.1,0.08,0.02,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B4D.tzx6z5c8y.60
2894,0B4E,Zang_2018 TLF-07,Soil,42.91777778,89.50972222,tzxshufyp,14.8166669,21.22222254,8.01,0.04040404,0.141414141,0.01010101,0.02020202,0,0,0.080808081,0.363636364,0.04040404,0.101010101,0.01010101,0.01010101,0.101010101,0.070707071,0.01010101,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B4E.tzxshufyp.60
2895,0B4F,Zang_2018 TLF-08,Soil,42.91777778,89.50972222,tzxshufyp,14.8166669,21.22222254,7.96,0.01980198,0.168316832,0,0,0,0,0.079207921,0.405940594,0.03960396,0.099009901,0,0,0.118811881,0.069306931,0,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B4F.tzxshufyp.60
2896,0B50,Zang_2018 TLF-09,Soil,42.97638889,89.22555556,tzxkqrs5d,14.37499995,20.69999992,7.74,0.02,0.12,0.01,0.02,0,0,0.03,0.38,0.03,0.15,0,0.01,0.12,0.1,0.01,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B50.tzxkqrs5d.60
2897,0B51,Zang_2018 TLF-10,Soil,42.97638889,89.22555556,tzxkqrs5d,14.37499995,20.69999992,7.58,0.02970297,0.089108911,0.00990099,0.00990099,0,0,0.03960396,0.316831683,0.04950495,0.158415842,0.00990099,0.00990099,0.128712871,0.118811881,0.02970297,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B51.tzxkqrs5d.60
2898,0B52,Zang_2018 TLF-11,Soil,42.97638889,89.22555556,tzxkqrs5d,14.37499995,20.69999992,7.61,0.01980198,0.108910891,0.00990099,0.01980198,0,0,0.02970297,0.386138614,0.02970297,0.148514851,0,0.00990099,0.128712871,0.099009901,0.00990099,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B52.tzxkqrs5d.60
2899,0B53,Zang_2018 TLF-12,Soil,42.97916667,89.1275,tzxks0hev,14.38333336,20.70000002,7.81,0.01980198,0.108910891,0,0.01980198,0,0,0.03960396,0.366336634,0.01980198,0.148514851,0,0.00990099,0.138613861,0.108910891,0.01980198,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B53.tzxks0hev.60
2900,0B54,Zang_2018 TLF-13,Soil,42.97916667,89.1275,tzxks0hev,14.38333336,20.70000002,7.87,0.019607843,0.107843137,0.009803922,0.019607843,0,0,0.039215686,0.31372549,0.019607843,0.147058824,0,0.009803922,0.156862745,0.137254902,0.019607843,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B54.tzxks0hev.60
2901,0B55,Zang_2018 TLF-14,Soil,42.97916667,89.1275,tzxks0hev,14.38333336,20.70000002,7.84,0.01980198,0.108910891,0.01980198,0.01980198,0,0,0.03960396,0.316831683,0.01980198,0.158415842,0,0.00990099,0.148514851,0.118811881,0.01980198,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B55.tzxks0hev.60
2902,0B56,Zang_2018 TLF-15,Soil,42.94583333,89.06916667,tzxk6f41w,14.48333323,20.82222207,7.88,0.019607843,0.166666667,0,0.019607843,0,0,0.039215686,0.401960784,0.019607843,0.147058824,0,0.009803922,0.107843137,0.058823529,0.009803922,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B56.tzxk6f41w.60
2903,0B57,Zang_2018 TLF-16,Soil,42.94583333,89.06916667,tzxk6f41w,14.48333323,20.82222207,7.92,0.00990099,0.188118812,0,0.01980198,0,0,0.01980198,0.435643564,0.00990099,0.148514851,0,0.00990099,0.089108911,0.059405941,0.00990099,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B57.tzxk6f41w.60
2904,0B58,Zang_2018 TLF-18,Soil,42.94444444,89.07583333,tzxk6cz19,14.4416664,20.76666631,7.98,0.01,0.01,0.01,0.01,0,0,0.03,0.55,0.03,0.14,0,0.01,0.1,0.08,0.02,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B58.tzxk6cz19.60
2905,0B59,Zang_2018 TLF-19,Soil,42.94444444,89.07583333,tzxk6cz19,14.4416664,20.76666631,7.86,0.01,0.13,0.01,0.01,0,0,0.02,0.42,0.02,0.12,0,0.01,0.09,0.06,0.1,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B59.tzxk6cz19.60
2906,0B5A,Zang_2018 TLF-20,Soil,42.94444444,89.07583333,tzxk6cz19,14.4416664,20.76666631,7.51,0.010204082,0.12244898,0,0.020408163,0,0,0.030612245,0.43877551,0.030612245,0.12244898,0,0.010204082,0.112244898,0.081632653,0.020408163,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B5A.tzxk6cz19.60
2907,0B5B,Zang_2018 TLF-21,Soil,42.95472222,89.18527778,tzxkm7wtr,14.65833313,20.95555528,7.17,0,0.19,0,0,0,0,0.03,0.51,0.01,0.07,0,0,0.14,0.05,0,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B5B.tzxkm7wtr.60
2908,0B5C,Zang_2018 TLF-22,Soil,42.95472222,89.18527778,tzxkm7wtr,14.65833313,20.95555528,7.59,0.01010101,0.242424242,0.01010101,0,0,0,0.01010101,0.565656566,0,0.070707071,0,0,0.070707071,0.02020202,0,Zang et al. (2018),60,10.1007/s11707-018-0722-z,0B5C.tzxkm7wtr.60
2909,0B5D,Zell 2015/Dearing Crampton-Flood 2018 E4 Sado transect,Marine,38.33,-9.26,eyc6j3c06,NA,NA,8.1,0.077793307,0.137161883,0.007711091,0.012419633,0,0,0.089394063,0.082570089,0.081015383,0.091441255,0.014876264,0.043263997,0.167869767,0.124878729,0.069604538,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B5D.eyc6j3c06.62
2910,0B5E,Zell 2015/Dearing Crampton-Flood 2018 E3 Sado transect,Marine,38.34,-9.24,eyc6jexds,NA,NA,8.1,0.06892687,0.108713925,0.008854021,0.010591202,0,0,0.087979826,0.087979826,0.070047632,0.095825161,0.011039507,0.051050714,0.181003082,0.129448025,0.088540207,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B5E.eyc6jexds.62
2911,0B5F,Zell 2015/Dearing Crampton-Flood 2018 E2 Sado transect,Marine,38.42,-9.06,eycd9f4sw,NA,NA,NA,0.078921407,0.102879692,0,0,0,0,0.113684408,0.101000611,0.054963123,0.087377273,0.007516325,0.033682529,0.168177761,0.159721896,0.092074975,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B5F.eycd9f4sw.62
2912,0B60,Zell 2015/Dearing Crampton-Flood 2018 D6 Tagus transect,Marine,38.39,-9.43,eyc63ktmc,NA,NA,8.1,0.076306331,0.125518385,0,0,0,0,0.094553497,0.072988665,0.06745922,0.099529997,0.012828311,0.044954382,0.182471662,0.139894941,0.083494609,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B60.eyc63ktmc.62
2913,0B61,Zell 2015/Dearing Crampton-Flood 2018 D5 Tagus transect,Marine,38.42,-9.42,eyc69dhsd,NA,NA,8.1,0.07935827,0.117107069,0,0,0,0,0.095229925,0.082361016,0.067776253,0.089653397,0.009008236,0.040837337,0.175017159,0.15742965,0.086221688,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B61.eyc69dhsd.62
2914,0B62,Zell 2015/Dearing Crampton-Flood 2018 C4 Estramadura transect,Marine,38.97,-9.64,eycjswk2e,NA,NA,8.1,0.078551585,0.10728997,0.007759364,0.009866845,0,0,0.10106332,0.084299262,0.078551585,0.093399751,0.012501197,0.045454545,0.154708305,0.136986301,0.089567966,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B62.eycjswk2e.62
2915,0B63,Zell 2015/Dearing Crampton-Flood 2018 C3 Estramadura transect,Marine,39.03,-9.67,eycn5cnw0,NA,NA,NA,0,0.101448112,0.009529163,0.008431703,0,0,0.105195535,0.084317032,0.092882572,0.084584705,0.013597794,0.045236757,0.180411681,0.174790546,0.0995744,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B63.eycn5cnw0.62
2916,0B64,Zell 2015/Dearing Crampton-Flood 2018 A4 Duoro transect,Marine,41.13,-9.08,ez39crkps,NA,NA,NA,0.07747967,0.11589934,0.007043606,0.008580393,0,0,0.112697701,0.105013767,0.054363834,0.108215406,0.007555869,0.038803868,0.176090158,0.121021963,0.067234424,Zell et al. (2015),62,10.1016/j.csr.2015.01.006,0B64.ez39crkps.62
2917,0B65,Zhang_2020 A1,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.354735474,0.071507151,0.00290029,0.04160416,0.00030003,0.00740074,0.04840484,0.03220322,0.01870187,0.095809581,0.00360036,0.00510051,0.248024802,0.04890489,0.02080208,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B65.wv7nexzce.63
2918,0B66,Zhang_2020 A2,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.320432043,0.04530453,0.0020002,0.03710371,0.00010001,0.00830083,0.04540454,0.03230323,0.0140014,0.069006901,0.00220022,0.00340034,0.348434843,0.051505151,0.02050205,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B66.wv7nexzce.63
2919,0B67,Zhang_2020 A3,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.207520752,0.02230223,0.00130013,0.02090209,0.00010001,0.00780078,0.04310431,0.0380038,0.0110011,0.03660366,0.00230023,0.00150015,0.544754475,0.04660466,0.01620162,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B67.wv7nexzce.63
2920,0B68,Zhang_2020 A4,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.091190881,0.01589841,0.0009999,0.01029897,0.00029997,0.00169983,0.0469953,0.02859714,0.0089991,0.02279772,0.00219978,0.00049995,0.728427157,0.03079692,0.01029897,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B68.wv7nexzce.63
2921,0B69,Zhang_2020 A5,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.036607321,0.01210242,0.00090018,0.01130226,0.00020004,0.00440088,0.052710542,0.021004201,0.00780156,0.013302661,0.00120024,0.00040008,0.809961992,0.021504301,0.00660132,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B69.wv7nexzce.63
2922,0B6A,Zhang_2020 A6,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.0565,0.0407,0.0016,0.0181,0.0003,0.0046,0.0148,0.0202,0.0049,0.0273,0.0022,0.0007,0.7789,0.022,0.0072,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B6A.wv7nexzce.63
2923,0B6B,Zhang_2020 A7,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.030093981,0.142371526,0.00439912,0.01059788,0.00109978,0.0014997,0.121975605,0.083183363,0.045390922,0.047790442,0.00809838,0.00409918,0.348030394,0.112477504,0.038892222,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B6B.wv7nexzce.63
2924,0B6C,Zhang_2020 A8,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.0373,0.0952,0.0031,0.0071,0.0008,0.0012,0.1357,0.0943,0.0477,0.0419,0.0071,0.0037,0.3705,0.1167,0.0377,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B6C.wv7nexzce.63
2925,0B6D,Zhang_2020 A9,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.04040404,0.065206521,0.00360036,0.00590059,0.00080008,0.0010001,0.144914491,0.082408241,0.051505151,0.03540354,0.00680068,0.00350035,0.409340934,0.112511251,0.03670367,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B6D.wv7nexzce.63
2926,0B6E,Zhang_2020 A10,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.03960396,0.04850485,0.00440044,0.00620062,0.00150015,0.0030003,0.136513651,0.074807481,0.04720472,0.03020302,0.00670067,0.0040004,0.458845885,0.104010401,0.03450345,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B6E.wv7nexzce.63
2927,0B6F,Zhang_2020 A11,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.060106011,0.03870387,0.00380038,0.00430043,0.00130013,0.00560056,0.128112811,0.071707171,0.04990499,0.02610261,0.00780078,0.00280028,0.479247925,0.090109011,0.03040304,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B6F.wv7nexzce.63
2928,0B70,Zhang_2020 A12,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.178817882,0.061606161,0.00170017,0.03230323,0.00010001,0.00670067,0.051605161,0.03410341,0.0330033,0.03690369,0.00230023,0.00220022,0.497649765,0.04570457,0.01530153,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B70.wv7nexzce.63
2929,0B71,Zhang_2020 A13,Marine,30.716667,128.133333,wv7nexzce,NA,NA,NA,0.454645465,0.071707171,0.02870287,0.059005901,0.00110011,0.01260126,0.0450045,0.04160416,0.04280428,0.0450045,0.00520052,0.00230023,0.147314731,0.02850285,0.01450145,Zhang et al. (2020),63,10.1016/j.marchem.2020.103845,0B71.wv7nexzce.63
2930,0B72,Zhao_2020 B1-1-a,Bone,49.28,118.03,y8gbmg4uf,0.6,11.85714303,NA,0.178,0.021,0,0,0,0,0.375,0.115,0.13,0,0,0,0.141,0.04,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B72.y8gbmg4uf.64
2931,0B73,Zhao_2020 B1-1-b,Bone,49.28,118.03,y8gbmg4uf,0.6,11.85714303,NA,0.027,0.182,0,0,0,0,0.041,0.389,0.152,0,0,0,0.167,0.042,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B73.y8gbmg4uf.64
2932,0B74,Zhao_2020 B1-2-b,Bone,49.28,118.03,y8gbmg4uf,0.6,11.85714303,NA,0.143,0.043,0,0,0,0,0.385,0.109,0.078,0,0,0,0.155,0.045,0.042,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B74.y8gbmg4uf.64
2933,0B75,Zhao_2020 B2-1-a,Bone,48.21,118.27,y8s4723ed,1,12.08571424,NA,0.025,0.223,0.002,0.007,0.001,0,0.049,0.447,0.01,0.057,0,0.002,0.146,0.029,0.002,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B75.y8s4723ed.64
2934,0B76,Zhao_2020 B2-1-b,Bone,48.21,118.27,y8s4723ed,1,12.08571424,NA,0.031,0.212,0,0,0,0,0.047,0.417,0.015,0.094,0,0,0.16,0.024,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B76.y8s4723ed.64
2935,0B77,Zhao_2020 B3-1-a,Bone,47.92,118.71,y8s2t79fp,0.6,11.59999999,NA,0.05,0.148,0,0,0,0,0.13,0.388,0.033,0,0,0,0.213,0.038,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B77.y8s2t79fp.64
2936,0B78,Zhao_2020 B3-1-b,Bone,47.92,118.71,y8s2t79fp,0.6,11.59999999,NA,0.193806194,0.030969031,0,0,0,0,0.305694306,0.178821179,0.044955045,0.025974026,0.00999001,0,0.14985015,0.041958042,0.017982018,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B78.y8s2t79fp.64
2937,0B79,Zhao_2020 B3-2-a,Bone,47.92,118.71,y8s2t79fp,0.6,11.59999999,NA,0.023,0.186,0,0,0,0,0.063,0.391,0.051,0,0,0,0.198,0.088,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B79.y8s2t79fp.64
2938,0B7A,Zhao_2020 B4-1-a,Bone,47.54,119.41,y8kymnrsw,0,10.1285711,NA,0.329,0,0,0,0,0,0.461,0,0,0,0,0,0.21,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B7A.y8kymnrsw.64
2939,0B7B,Zhao_2020 B5-1-a,Bone,47.29,119.86,y8mjp2zkh,-0.1,10.66666677,NA,0.19,0,0.014,0,0,0,0.446,0.05,0.136,0,0,0,0.128,0.036,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B7B.y8mjp2zkh.64
2940,0B7C,Zhao_2020 B5-1-b,Bone,47.29,119.86,y8mjp2zkh,-0.1,10.66666677,NA,0.234234234,0,0,0,0,0,0.404404404,0,0.199199199,0,0,0,0.11011011,0.052052052,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B7C.y8mjp2zkh.64
2941,0B7D,Zhao_2020 B6-1-a,Bone,46.54,120.2,y8m2z0qgp,0.6,10.37142856,NA,0.003,0.118,0.007,0,0,0,0.453,0.04,0.127,0,0,0,0.218,0.034,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B7D.y8m2z0qgp.64
2942,0B7E,Zhao_2020 B6-1-b,Bone,46.54,120.2,y8m2z0qgp,0.6,10.37142856,NA,0.004,0.087,0,0,0,0,0.439,0.04,0.12,0,0,0,0.261,0.049,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B7E.y8m2z0qgp.64
2943,0B7F,Zhao_2020 B7-1-a,Bone,46.23,120.97,y8nnbxztm,3.4,12.74285715,NA,0.044088176,0.136272545,0.021042084,0,0,0,0.026052104,0.436873747,0.112224449,0,0,0,0.188376754,0.03507014,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B7F.y8nnbxztm.64
2944,0B80,Zhao_2020 B7-1-b,Bone,46.23,120.97,y8nnbxztm,3.4,12.74285715,NA,0.027027027,0.136136136,0,0,0,0,0.044044044,0.361361361,0.15015015,0,0,0,0.23023023,0.051051051,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B80.y8nnbxztm.64
2945,0B81,Zhao_2020 B10-1-a,Bone,43.92,116.31,wxf9yeqke,2.2,12.34285719,NA,0.043,0.157,0,0,0,0,0.453,0,0,0,0,0,0.285,0.062,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B81.wxf9yeqke.64
2946,0B82,Zhao_2020 B11-1-a,Bone,43.92,115.62,wxf1ygrut,3.4,13.18571452,NA,0.26,0,0,0,0,0,0.501,0,0,0,0,0,0.239,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B82.wxf1ygrut.64
2947,0B83,Zhao_2020 B13-1-a,Bone,43.83,113.7,wxbc771b6,3.8,13.72857121,NA,0.176,0,0,0,0,0,0.505,0,0,0,0,0,0.319,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B83.wxbc771b6.64
2948,0B84,Zhao_2020 B13-1-b,Bone,43.83,113.7,wxbc771b6,3.8,13.72857121,NA,0.198,0,0,0,0,0,0.093,0.519,0,0,0,0,0.19,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B84.wxbc771b6.64
2949,0B85,Zhao_2020 B14-1-a,Bone,42.73,112.64,wx8554vbq,5.6,14.88571426,NA,0.012,0.168,0,0,0,0,0.023,0.475,0.013,0.074,0,0,0.189,0.046,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B85.wx8554vbq.64
2950,0B86,Zhao_2020 B15-1-a,Bone,42.02,112.05,wrrxjc824,4,12.74285718,NA,0.183183183,0,0,0,0,0,0.435435435,0,0.119119119,0,0,0,0.14014014,0.122122122,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B86.wrrxjc824.64
2951,0B87,Zhao_2020 B15-1-b,Bone,42.02,112.05,wrrxjc824,4,12.74285718,NA,0.039039039,0.129129129,0,0,0,0,0.088088088,0.417417417,0.037037037,0,0,0,0.22022022,0.069069069,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B87.wrrxjc824.64
2952,0B88,Zhao_2020 B16-1-a,Bone,40.85,111.62,wrr27ux0q,7.2,13.57499988,NA,0.249249249,0,0,0,0,0,0.496496496,0,0,0,0,0,0.254254254,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B88.wrr27ux0q.64
2953,0B89,Zhao_2020 B16-1-b,Bone,40.85,111.62,wrr27ux0q,7.2,13.57499988,NA,0.197,0,0,0,0,0,0.592,0,0,0,0,0,0.211,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B89.wrr27ux0q.64
2954,0B8A,Zhao_2020 B17-1-b,Bone,41.54,111.69,wrrkmd4hj,4.2,13.17142861,NA,0.206,0,0,0,0,0,0.345,0,0,0,0,0,0.449,0,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B8A.wrrkmd4hj.64
2955,0B8B,Zhao_2020 B18-1-a,Bone,38.14,100.92,wnzbbrptw,-0.5,7.679999924,NA,0.01,0.299,0,0,0,0,0.473,0.025,0.003,0.078,0,0,0.1,0.012,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B8B.wnzbbrptw.64
2956,0B8C,Zhao_2020 B18-1-b,Bone,38.14,100.92,wnzbbrptw,-0.5,7.679999924,NA,0.295,0,0,0,0,0,0.448,0,0.088,0,0,0,0.145,0.024,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B8C.wnzbbrptw.64
2957,0B8D,Zhao_2020 B18-2,Bone,38.14,100.92,wnzbbrptw,-0.5,7.679999924,NA,0,0.452452452,0,0,0,0,0,0.456456456,0,0.012012012,0,0,0.077077077,0.002002002,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B8D.wnzbbrptw.64
2958,0B8E,Zhao_2020 B18-3,Bone,38.14,100.92,wnzbbrptw,-0.5,7.679999924,NA,0.086086086,0.262262262,0,0,0,0,0.072072072,0.242242242,0,0.189189189,0,0,0.099099099,0.049049049,0,Zhao et al. (2020),64,10.1016/j.quascirev.2020.106371,0B8E.wnzbbrptw.64
